"id","score","content","date","time","device","opt_times"
"67947","-0.401817038324777","虽然这个新的加税预期，在以前贸易战打的火热的时候也已经有提到了，但当它真正被拿出来做威胁的时候，在这种敏感时期还是很容易加剧大家对贸易争端预期的，体现在汇率上就是进一步贬值，体现在盘面上就是又成了观望局 ​","05月13日","19:50","微博股票","1"
"67950","-0.747691341202083","中美贸易战我们大三上国际经济学的时候老师就老讲，后来上国际税收更是一直提关税。没好好学习的后果就是有人问我真的打贸易战对我们平民老百姓有啥影响，我完全答不出来想到我拿的是经济学学士学位沉思了那么一秒🙊 ​","05月13日","23:41","慕寒有点甜Android","1"
"67960","-1.0276470640771","美国和全世界打贸易战，再厉害也是两败俱伤吧，毕竟美国人民也是要恰饭的嘛，选票还是要的嘛。微博带节奏的“公知”们不要秀了，互联网不发达的时候吹吹牛逼就行了，现在这种情况还挣这种💰 ，不怕脊梁骨被戳破吗？ ​","05月13日","23:59","小米8周年旗舰手机","1"
"67968","-0.256929400799855","不管怎么说支持国家，一直以来中国都是一个以和为贵的国家，不到万不得已是不会来贸易战的，这次确实是美国那边太过份了。中国总不能被别人骑在脖子吧，我知道这肯定会对我们百姓造成影响，但是我还是相信国家的决策。 ​","05月13日","23:38","HUAWEI nova 青春版","1"
"67977","-3.51940772382243","感觉现在市场很迷茫，需要宏观这方面的砖家出来谈谈贸易战这样的关税会给自身带来什么样的影响，给市场一个轮廓，一个预期这样就能在将来出现情况的时候，情绪不会带来市场剧烈波动，也好利于政府引导和纠偏,加油中国 ​","05月13日","19:19","小米9","1"
"67984","-0.170885850924182","不管美国有什么政策什么手段，这场贸易战中国的政策“工具箱”已做好全面应对的准备，经历了五千多年风风雨雨的中华民族，什么样的阵势没见过？还有中国经济不是小池塘，而是大海，任凭你狂风暴雨，但依旧无法掀翻大海 ​","05月13日","21:28","360安全浏览器","1"
"67988","-0.0861731703472047","美国对中国进口2000亿美元商品关税由10%增加至25%的影响大约三周就会显现，这是中国商品平均抵美的运输时间。这是一个窗口期，在此期间撤回一场有损于全球经济的贸易战还来得急。错过，全球经贸格局将改写。 ​","05月13日","21:42","小米8 SE","1"
"69169","-0.551380553688019","贸易战进展不顺，人民币加速贬值，瑞银预计会贬值到7.2。去年特朗普加征10%的关税，人民币就应声贬值了10%；这次要从10%到25%，真的决定要贬值，幅度肯定不会少。近期需要用美元的朋友赶紧时间去换～ ​","05月13日","13:49","HUAWEI Mate 20 Pro","1"
"69172","-1.28447896017493","那个我比较想知道贸易战真的开打的话那是不是除了加征关税，美国也有可能重演中兴事件，对于这种事情不知道国家做了何种准备，中兴们都有自己的备胎计划了吗这真可能是我们见证历史的时刻哇哦 终于硬气了？等看具体措施","05月13日","21:31","荣耀Play 让快更快","1"
"69183","-0.143170288430972","其实中美贸易战和80年代的美日贸易战有类似之处，都是美国为了维护自己的经济霸主地位采取的非军事打击措施。只要中国还是第二大经济体，这个矛盾压根就是不可调和的。这种根本矛盾通过谈判解决可能性压根就不大。 ​","05月13日","07:37","iPhone客户端","1"
"69186","-0.912154066212961","太祖不是只有说话狠，该行动的时候决不手软，否则就不会有抗美援朝战争的胜利。贸易战，美国的极限施压和中国的反制都是手段，最终的谈判结果才是关键。希望有一个好的结果。 雾草今天新闻联播这段话特别有太祖的味道！","05月13日","21:57","iPhone客户端","1"
"70161","-0.25030069700221","中美贸易战在“从容淡定”中偃旗息鼓，反制也只有汇率了，但是汇率是把双刃剑。美国加征关税对中国的企业影响是深远的，外资，合资企业要走要外迁，希望内资企业一路好走。今天郑棉期货跌停，预示着纺织业的未来！ ​","05月13日","12:11","HUAWEI nova 2 Plus","1"
"70162","-0.0181540023940188","智能手机产业成长趋缓与贸易战影响电子业景气，据了解，智能手机相关的金属壳厂4月份的营收受到不小的影响。可成4月营收低于市场预期，根据可成5月10日公布的4月营收，单月营收骤减至43.18亿元新台币。 ​","05月13日","15:00","搜狗高速浏览器","1"
"70165","-0.0319137012029701","→→黄金……小时图上方依然受到1290一线的打压；4小时图在短线冲至MA200附近之后快速下跌，暗示反弹动能依然不强。日内可在1287一线轻仓做空，先看1275，再看1270，止损设在1293一线上方。","05月13日","13:39","微博 weibo.com","1"
"70167","-0.250009000237499","人民日报美国的极限施压并没什么好怕的，反而是施压越大，中国的定力越强。对于贸易战，中国早就表明态度不愿打，但也不怕打，必要时不得不打。面对美国的软硬两手，中国也早已给出答案谈，大门敞开；打，奉陪到底 ​","05月13日","12:10","iPhone客户端","1"
"70177","-0.358643254096446","真没办法。名字中间有康就不行。贸易战受害概念股，去年来过一次，今年又来，你说多无聊，太了解海康这厮，Y就是个做监控的，受美帝的影响，比中兴要低得多，但市场情绪了，不管三七二十一，先砸你个稀巴烂再说。 ​","05月13日","12:07","荣耀NOTE8 2K大屏","1"
"70180","-0.444637547469976","“谈，大门敞开；打，奉陪到底”。面对一个多事搞事的美国，我们要继续加大开放，扩大内需，减少对美贸易份额，降低贸易风险。开放的中国，拥抱世界。提征关税，发动贸易战的美国，只会自绝于中国市场，损人害己。 ​","05月13日","06:45","新浪新闻中心","1"
"70195","-0.112012325125269","回复 短期还行，长期必须回吐。现在的贸易战，就有这个问题。鸦片战争已有教训。况且，我们的顺差，还得借给人家填补总需求不足去拉动经济，否则人家就印钞贬值对付你。顺差不吐就好比只娶媳妇不嫁女，必会导致抢人。","05月13日","23:37","Weibo.intl","1"
"70202","-0.382498614202607","拿入世谈判来对比当今的贸易战借古讽今，却没想想过了二十年到底是哪边的政治手腕退化了。但总之说明了与帝国主义打交道从来都是艰难的，要做好打持久战准备的，这些在旁边吃瓜的人回到那时候估计同样在吃瓜而已吧 ​","05月13日","17:36","iPhone客户端","1"
"71067","-0.370453079523978","Medical波动会小一点吧别逼我读博对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:48","iPhone XS Max","1"
"71076","-0.0170558435060568","我记得08年的时候我初一，画室下课去大舅家蹭饭，吃完饭大舅饶有兴致的开始说金融危机，夸张到好像一夜要回到解放前，我觉得他简直是杞人忧天啊，跟他有啥关系，他说我个小屁孩什么也不懂，等饿了才知道没饭。 ​","05月13日","23:39","iPhone客户端","1"
"71077","-1.44065258940154","如果像特朗普总统所说那样，打贸易战对美国只有好处，还需要谈判吗？直接加税就完了。贸易关系到双方的利益，不可能只有一方有好处，永远是双方都有好处才能继续贸易下去，谈判是争取在贸易中取得大家都满意的利益。","05月13日","18:11","iPhone","1"
"71084","-0.112012325125269","回复短期还行，长期必须回吐。现在的贸易战，就有这个问题。鸦片战争已有教训。况且，我们的顺差，还得借给人家填补总需求不足去拉动经济，否则人家就印钞贬值对付你。顺差不吐就好比只娶媳妇不嫁女，必会导致抢人。","05月13日","23:57","HUAWEI Mate 9","1"
"71087","-0.0176850749647099","回复这个随着中国工资增长是不可逆的过程，除非生产线工业机器人的技术大幅提升。如果光想着生产线转移的话其实最优解是奥巴马民主党政府的TPP，那个中国才真的是一张牌都没有。贸易战终究是昏招，是中国的幸运。","05月13日","18:39","微博 weibo.com","1"
"71101","-0.764927143521388","贸易战的升级，美国调高关税，人民币促贬平衡，破7可能性很大！国内资产变相贬值，短期影响市场估值，现只担心股市外资是否会进一步撤离，这几天不要放量跌破上周五的第一只脚就没问题！跌破就用熊市法则应对！ ​","05月13日","19:06","iPhone客户端","1"
"71104","-0.184466393973587","美国开打贸易战就是要遏制老二，该来的迟早要来，一连串组合拳打击中方，刀刀咬肉，遏制老二命运，打持久战无可避免，中方择机防守反击也是必不可少的。团结一切把中国利益放在美国利益之前的人，团结互助共谋发展。","05月13日","19:00","微博 weibo.com","1"
"71874","-0.373472270749653","虽然上周五暴涨，但判断走势仍旧会有反复，因为贸易战的阴云不会瞬间消除，今日的走势验证了这一点。我把时间周期点定在5月16日，这之前的几个交易日不会有大的操作，5月16日看走势情况再确定操作策略。 ​","05月13日","15:13","今日看盘超话","1"
"71897","-0.281944083770605","看着真好笑，还闷声发大财，90年代闷声吧，贸易战照打不误，关税加到100%。有些人天天不读书不看报活在臆想的世界里不能自拔，还真以为闷声就能忽悠住美国精英呢，你以为美国的情报人员跟你一样天天吃干饭呢","05月13日","08:52","荣耀V10 我AI的快","1"
"71907","-0.347200854080164","贸易战正式开打，早说了，骂我的人呢？都是很简单的常识而已。 早ﾉ☀贸易战谈了10多轮了，说明双方都很想达成协议，但核心问题没法达成协议的，周末的谈判还是不会谈成，媒体肯定又会报喜不报忧的瞎传，别信。","05月13日","23:49","华为MateRS保时捷设计","1"
"72625","-0.313352835860939","美国威胁将对所有中国商品加征关税 中方回应常乐_40d724b [外星网友]要打贸易战就打吧！中国应奉陪到底！抗美援朝的教训应给美国再来一次！推荐1 回复 举报 2019-05-13 1735 ​","05月13日","17:48","分享按钮","1"
"73382","-0.087656460887687","环球时报社评时间将证明极限施压对中国没用 美方把全部中国产品关税都加征25%之后，贸易战就将转入相持阶段。华盛顿幻想中方将“受不了”，这不仅是误判，甚至有点自欺欺人。 更多内容详见下载客户端 ​","05月13日","08:39","华尔街见闻网","1"
"73389","-0.684700492921919","农业板块受贸易战刺激维持强势，长三角一体化板块午后走强，自主可控看上的没机会，打开的不想上，早盘卖掉宏辉果蔬和春兴精工，买入填权前龙头力星股份，指数这个位置大概率震荡，轻仓等机会，慢就是快！ ​","05月13日","15:42","微博 weibo.com","1"
"73416","-0.501078567669941","继对2000亿美元中国输美产品加征的关税从10%上调至25%后，美方又进一步威胁，启动对剩下的3250亿美元中国输美产品征税25%的相关程序，并将于近日宣布清单。任尔风吹雨打，我自巍然不动。 ​","05月13日","08:31","新浪新闻中心","1"
"73419","-0.642408782143351","发表了博文《人民对贸易战的态度》人民对贸易战的态度++——孙卓+贸易摩擦真烦，+美帝就想圈钱。+看清敌人嘴脸，+不惧美帝强权。+科技兴国之战，+需要大家来捍。+科技强国风范，+正气一身凛然。 ​","05月13日","14:21","新浪博客","1"
"73420","-0.00374792664072784","特朗普是否对3250亿中国进口商品加税？如果了解了这家伙商海浮沉史，则会倾向于可能。因为这个家伙每次起落都是一场豪赌的结果。与我国的这场贸易战，赌的或是成为拯救美国的超级英雄，或是身败名裂。 ​","05月13日","12:37","华为P9手机摄影再突破","1"
"74157","-0.318171374096846","不知道具体有哪些准备，去年中美贸易战打了一年，中国礼让三分，A股从3400跌到了2400。现在又作好全面应对的准备，真不知道有没有准备让A股从3200跌到2200。如果有，大家就一起来吧！ ​","05月13日","21:56","微博搜索","1"
"74164","-0.271766693492394","我懂政治和治国吗？我一点都不懂对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:39","iPhone客户端","1"
"74171","-0.122412726681101","MSNBC“美国民众将在贸易战中受到什么伤害?”CBS”美国民众注意了，这些日常商品要涨价！”NBC“狐狸台都放话了贸易战对双方都伤害巨大。”ABC“别错过，周三BTS要来我们这唱歌哦！” ​","05月13日","23:52","OnePlus 3","1"
"74172","-0.259453789715942","特朗普这个疯子还在期待最后的希望，希望中国能够满足他的欲望！中国更不是任人宰割的，注定会让他希望落空，到时候美国的民众也不会放过他！他将为自己的狂妄无理埋单，将成为美国有史以来最渣的总统。 ​","05月13日","09:54","微博 weibo.com","1"
"75712","-0.0495843137278253","不用太担心中美贸易战，只要中国和美国处于世界前两位，不管是什么顺序，总会有摩擦。摩擦不会拖垮经济，也许仅仅部分企业少赚点钱，消费者多吃点亏而已。经济大方向不变，股市估值较低，无需恐慌。 ​","05月13日","13:39","荣耀8X","1"
"75715","-0.007444434707437","今年2月，特朗普宣布推迟原定将10%的税率提升到25%的计划，向外界传递两国谈判进展顺利的信号；5月，特朗普突然提高这一税率，让剧情再次反转，一扫市场的乐观情绪，中美股市出现大幅震荡。 ​","05月13日","18:08","中美贸易战谁是赢家超话","1"
"75726","-0.121085028245099","中美全面贸易战，并不影响我的心情。我们使用暴力机构全面控制稳定社会，就是大量减少和美国贸易往来，并不影响国家稳定。经济战已经全面升级为意识形态战争，谁进谁退，是和是谈，由双方自己决定。 ​","05月13日","13:16","荣耀手机 勇敢做自己","1"
"75731","-1.61381469092592","蔬菜涨价，水果涨价，粮食涨价，房子暴涨，剥削贫穷老百姓支撑国家贸易，反观美国比特币没有打压下去，房价没有波动，贸易的战争不比武器战争消耗的资金少，贸易战支撑不了多久了，要败了～ ​​​ ​","05月13日","12:24","华为手机 畅享玩不停","1"
"75732","-0.534520795587088","根据基金经理们的估计，他们认为市场低估了贸易战长期存在的风险。在全球经济增长已经放缓的情况下，贸易战将重振对避险资产的追逐。一个比较简单的操作是做空预期的输家对风险敏感的新兴市场货币。 ​","05月13日","16:45","专业版微博","1"
"76443","-0.403799274880562","美方是挑起贸易战的一方，自恃实力强大，相信它的关税大棒足以压垮中国。中方的回应则是太极哲学的示范版，坚守原则，不主动打也不惧战，用更大的承受力瓦解对方的攻击力，增加其他情况出现的可能性。","05月13日","05:59","iPhone客户端","1"
"76469","-0.563920998745987","贸易战对中国经济的影响显而易见，聪明资金加速流出股市，唯一强于去年的是领导已经明白，股市也是经济和金融安全的一部分，领导也见不得熊冠全球的股市。还是不离不弃的留在股市，等待做多机会。 ​","05月13日","12:31","iPhone客户端","1"
"77282","-2.61321467766641","贸易战的本质———与发动军事战争不同，贸易战是无力或者没有能力打赢军事战争时，国力逐步乏力，危机四伏时，企图通过威慑及信息不对称的迷惑等阳谋手段，迫使对方满足自己不正当得利的目的。 ​","05月13日","08:42","荣耀8X","1"
"77286","-0.277723255481497","怀着一腔热血看完新闻联播心里想着也要为国家出一份力可是经济学的底子甚是薄弱这贸易战双方都提高关税产生的连锁反应实在太多整半天都没整明白哪一方的损失比较大眼泪都要下来了求经济大佬科普 ​","05月13日","23:58","iPhone","1"
"77310","-0.567761539641689","我希望不要有美国的上我们中国热搜，美国都骑到我们头上了既然我们还给美国人悲伤，带热搜的，给我滚出去，还跟我们打贸易战，看谁打的过谁，，现在大家不要买苹果手机哦，支持我们国产🇨🇳 ​","05月13日","23:47","荣耀10 AI变色更潮美","1"
"77314","-0.015654545980137","我们希望领导和群众知晓，必须管住资本外逃。这才是贸易战的关键，否则楼市和股市都会崩掉。外汇管制只能管好人，必须启动直动接税改革了。非常时期，应坚决处理金融黑帮。给全社会确立坚定的信心。","05月13日","18:44","HUAWEI Mate 8","1"
"77323","-1.52661712579819","上周五建仓是基于中美贸易谈判出现良好的局面，但仅仅过去2天，形势发生了惊天逆转，贸易战面临严峻的形势，还是那句话，一切技术面、趋势都服从于政策面、政治面，必须严格防范贸易战的风险！ ​","05月13日","09:36","微博 weibo.com","1"
"78084","-0.367322523710835","才六百亿 不是说好的老美贸易逆差国 还是股市诚实 加油 美股的表现比我大A似乎更能真实反应 毕竟我们特不靠谱就是天天美股创历史新高 失业率历史新低 这场没有道理的贸易战 奉陪到底 ​","05月13日","21:42","vivo X23 AI非凡摄影","1"
"78094","-0.234076788964983","现在很多美国人意识到关税其实是在向美国消费者收税，而推特上美愤的论调是贸易战也是打仗！打仗怎么可能没牺牲呢？诺曼底登陆也死了很多美国人，现在只是经济上受点损失，你们就感谢皇恩浩荡吧！","05月13日","08:54","微博 weibo.com","1"
"78105","-1.16178474570476","随着中美贸易紧张局势再度升温，苹果公司可能再次卷入这场国际贸易战，其iPhone业务将面临风险，此时这家科技巨头似乎正努力制止公司这款最重要产品的销售下滑势头。 &gt;&gt; ​","05月13日","16:04","微博 weibo.com","1"
"78109","-0.0137122552436249","一时输赢不重要，也无关生死，重要的是若干年后史册如何评判今天的贸易战，钉在耻辱柱上的耻辱条约，不会有人去签！若干年后，所有人记住南京条件只会是历史！19年的今天定载入史册！加油中国！","05月13日","23:48","HUAWEI Mate 9 Pro","1"
"78851","-0.0871882927285988","大胆预测一下，如果今年中美贸易谈判没达成协议，贸易战有可能还要再打两三年。做中美贸易的请务必做好持久战的准备，或者把目光瞄向一下其他国家和地区也可以，别死心眼儿，一棵树上吊死。 ​","05月13日","21:40","360安全浏览器","1"
"78852","-0.19989020172592","最近贸易战这么火热我哪能觉得我下周一面签要GG呢，心情十分焦虑。同事都说我去过一次应该不要紧的，可是我觉得大龄未婚还是最大的不确定因素。好烦好烦好烦，不管过不过都不想办第三次了 ​","05月13日","15:19","iPhone客户端","1"
"78856","-0.257540919137366","弄虚作假，遮遮掩掩对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:47","iPhone客户端","1"
"78859","-0.156718847713338","贸易战开打，央视隔空喊话谈，大门敞开；打奉陪到底。因为底气，所以霸气！特朗普适合当总统吗？一个精明的商人，一个政治白痴。特朗普妥妥的猪队友，用商业讹诈的手段搞政治，作死的节奏。 ​","05月13日","23:51","iPhone客户端","1"
"78864","-0.184275731002251","打贸易战，在怎么加关税，中国物价再怎么上涨，中国老百姓还能解决温饱，不会闹事。而美国人就不一样了，民众受教育程度高，对个人权益看的比较重，容易聚众反政府。这就是我们另类的优势。 ​","05月13日","21:47","小米8周年旗舰手机","1"
"78866","-0.261047757799592","杀敌一千 自损八百对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:58","iPhone XS Max","1"
"78869","-0.283842826273961","回复当然不能暴貶！7.3已经足以对冲贸易战了，不能做不负责任的事情。打一打就好了，不能灭门。卢先生，是否应该一步到位贬到8，不给留窗口让资本跑，比特币涨这么凶，明显是资本借道往外跑","05月13日","23:37","荣耀手机 勇敢做自己","1"
"78872","-1.33960423250126","题材宝讯，美方日前对2000亿美元中国输美商品加征的关税从10%上调至25%。针对美国这一单边主义行为，各方普遍认为加征关税无助于解决问题，不仅有损美中两国经济，更会给世界经济 ​","05月13日","04:53","未通过审核应用","1"
"78873","-0.271453226214434","A股肯定有机会的，低迷了那么多年，房市已经差不多尽头了，再涨远超工资水平是大家不能承受的，再加上贸易战，所以后期发展还要靠股市，至于怎么抓到机会，怎么活到牛市，这是主要哦～😊 ​","05月13日","19:46","OPPO智能手机","1"
"78874","-0.888854129275745","看到中美贸易战脑海里就有很可怕的想法如果对方在暗地里研发了新型病毒等一系列致命率又快又强的东西并且派了人带过来而我们却束手无策想想有些可怕果然还是要好好学习研发新科技才是力量a ​","05月13日","23:53","微博 weibo.com","1"
"78876","-0.0619724463950671","凤凰涅槃都整出来了？中美贸易战有那么大的作用吗？这次不同于贸易战初期，当时一是没有思想准备怕贸易战开打，二是不知道欧洲会怎么做，所以反应大了点情有可原。现在已经打起来了，还怕个鸟！","05月13日","12:11","微博 weibo.com","1"
"78881","-0.0504175278898548","我认为未来50年，绝对是中国崛起的50年。是不论什么样的摩擦与贸易战，都阻挡不了的。美帝好日子到头了。最多再与中国并驾齐驱一段时间。打，奉陪到底。国家崛起带动股市也一定会崛起。 ​","05月13日","21:44","HUAWEI Mate 20","1"
"78884","-1.44826623334262","星展银行预测如果美国调升2000亿美元商品关税至25%，届时人民币兑美元可能会跌至7.3；而如果贸易战全面升级，美国对所有中国商品都课征税25%关税，人民币有可能会逼近8字头。 ​","05月13日","13:24","iPhone客户端","1"
"78885","-0.287829825082391","阴云未散，全球股市再起波澜。稍早，A股指数全线飘绿。与此同时，欧洲股市跌幅也在不断扩大。这一切，归结于缘起中美贸易战，以及波斯湾地缘局势骤紧！地缘政治给风险资产带来不确定因素。 ​","05月13日","17:25","iPhone客户端","1"
"79610","-0.151006495376345","比特币对赌的是这个是世界的阴暗面，世界越操蛋，它的价值越会高。本次比特币的行情很大程度上可能是因为中美贸易战，因为操蛋的特朗普！特朗普打了个响指把A股灭了，把比特币拉了！ ​​​","05月13日","23:38","iPhone客户端","1"
"79615","-0.325981511241552","目前市场彻底被贸易战消息控制了，希望能打出一个恐慌底部，越恐慌越买，计划好资金的使用！给自己更多的主动性！也可等连续放量大涨后再入场！目前属于混沌状态，看不懂状态，耐心等待！ ​","05月13日","21:40","微博 HTML5 版","1"
"79619","-0.976694232389696","《新闻联播锐评对美发起的贸易战，中国已做好全面应对准备！》为应对美国挑起的贸易战，中国决定自6月1日起，对已实施加征关税的600亿美元清单美国商品中的部分，提高加征关税税率。 ​","05月13日","23:37","百度App","1"
"79630","-1.22020240289663","新闻联播第一次用“贸易战”这个词，原来都是说“贸易摩擦”新闻联播的每个词都是中共中央的想法，中共中央很久没有说出过 斗争 打 战争这一类词语能做的就是不添乱，一心一意做好自己 ​","05月13日","23:29","小米9 SE","1"
"79636","-2.57027037463037","中美贸易战进入升温期，美国明天将宣布对额外约3000亿美元4090亿新元中国商品加征关税的清单，中国若无法在一个月内与美国达成贸易协议，所有输美中国产品可能将面对25%关税。 ​","05月13日","06:22","360安全浏览器","1"
"79644","-1.58363480842668","为什么说中美贸易战对一些行业公司影响巨大，看看海康威视就知道了，一些核心技术受美国🇺🇸 控制的上市公司，以及与美国商务关系频繁的企业，影响还是比较大的，后期需要谨慎一点！ ​","05月13日","17:56","HUAWEI nova 3e","1"
"80411","-1.13931326222679","今天跌了1%多 近期中美贸易战很严重，但是从市场的整体状况来看，如果市场没跌破2800点，那就是很好的回调，如果跌破了，那就会继续下探。再次下探到2450点也不是没有可能。 ​","05月13日","15:26","荣耀8 美得与众不同","1"
"80425","-0.273256559924645","中国什么没见过对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:58","HUAWEI P30","1"
"80428","-0.0449184568217975","贸易战，不是说美国不需要中国的商品，他是把需求转向其他东南亚国家。而我们的需求东南亚很难满足，还必须承受高关税苦果。国家的损失可能是外汇储备，给老百姓带来的却是高物价。 ​​​","05月13日","14:03","OPPO R9s","1"
"80431","-0.0583197292888699","出路 我讲的 它胜过希望 ，希望是禁闭的窗户投进的阳光，我要找门出去，不怀恋窗子的阳光。一个人要有真正的思想，不是智商160。苏芩这段话在中美贸易战如火如荼的眼下，也非常应景。","05月13日","21:46","神通感应Android","1"
"80440","-0.156718847713338","贸易战开打，央视隔空喊话谈，大门敞开；打奉陪到底。因为底气，所以霸气！特朗普适合当总统吗？一个精明的商人，一个政治白痴。特朗普妥妥的猪队友，用商业讹诈的手段搞政治，作死的节奏。","05月13日","23:59","iPhone客户端","1"
"80442","-0.0402068161737561","美国发起中美贸易战，不过是中国发展路上的一颗绊脚石，我国也早已表明态度不愿打，但也不怕打，必要时不得不打。面对此况，中国会更加坚定信心，化危为机，更好的发展！视频来源于网络 ​","05月13日","23:34","HUAWEI P20","1"
"81179","-0.757708505128245","开完会发现整个微博都是有关贸易战的事情，于是我煞有介事地看了几条过后，又不由自主地开始刷了一个小时杂七杂八美食宠物美妆的内容，然后突然想到了那句商女不知亡国恨...... ​","05月13日","23:59","iPhone客户端","1"
"81180","-0.201063866466483","刷了下微博，大家好像都被感染了，大喊打打打，确没人说说该怎么打，怎么赢，怎么自损六千而不是八千。相反美国民众都在讨论分析后果，一旦贸易战开始将会面临什么。恨自己没学经济。 ​","05月13日","23:53","iPhone 8 Plus","1"
"81183","-0.27265400408653","要真正化解中美贸易战，中国应该围魏救赵，联合俄罗斯加大对伊朗军事支持，让伊朗拖住美国，甚至用战争拖垮美国。只有美国真正力不从心的那一天，中国才能用人类命运体理念从塑全球治理。","05月13日","04:56","OPPO R9","1"
"81185","-0.326336206520226","时运不济鹤不如鸡，时来运转派个鸡去谈判也会硕果累累，更不用带情意去，玩郎情妾意剑，贱！贱！贱！中美贸易战中美贸易谈判，谈谈打打打打谈，粘粘乎乎没了没完，忽然又想起了这个帖子…","05月13日","17:14","HUAWEI Mate 8","1"
"81198","-0.218026708993199","中美磋商终于变成了美方对中国2000亿出口美国商品加征关税的贸易战。美国又谈又打，逼迫中方让步可能不一定能够实现自己的目标。我仍然认为，双方妥协才是双赢和多赢的唯一途径。 ​","05月13日","14:05","iPhone客户端","1"
"81211","-1.8600181653945","中美作为世界两大经济体，肩上扛着的不光是本国的贸易发展问题，同时牵扯着世界上许多国家的利益，美国贸然发起贸易战不但是对美国国民的不负责任，同时也是对全世界人民的不负责任。 ​","05月13日","21:38",NULL,"1"
"82023","-0.0371831079261716","见证历史的时刻！中国对美国部分进口商品加征关税！新闻联播好刚中美贸易战直接对美国宣言中国5000年来什么阵势没见过，中国已做好准备！！ 真正的大国风范！中华民族雄起💪 ​","05月13日","23:57",NULL,"1"
"82024","-0.0467641720584699","没有可持续性和竞争力，说空话大话有何用？没有众志成城，精诚团结的民族社会，想要崛起谈何容易？晋书云掩耳盗铃而谓旁者之不知，锐意盗金而谓市中之莫睹，悲夫！“贸易战”的好与坏。","05月13日","08:13","iPhone 7 Plus","1"
"82041","-0.0964880791044752","中国必胜 对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:40","HUAWEI Mate 10 Pro","1"
"82050","-0.0492426857858154","中美贸易战还没真正开始打，特朗普已经把美国gdp增长归咎于中国多交关税上了。这次贸易战如果真的谈成了，中国绝对在美国人眼中洗不白了。绝对觉得之前中国占尽了美国人的便宜。 ​","05月13日","19:16","iPhone客户端","1"
"82055","-0.254738412862248","确实困难啊对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:43","iPhone客户端","1"
"82058","-0.233718115379382","祖国的心脏最近可能有点心率过快目前贸易战的状态领导忙的都没有时间好好睡觉做梦换灯泡了百忙之中抽空批示处理事情不要急，生病暂停健身，不舒服不许硬撑。受到加持希望接下来顺利 ​","05月13日","23:44","iPhone客户端","1"
"82060","-0.254738412862248","？？？？？对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:59",NULL,"1"
"82064","-0.254738412862248","论持久战？对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:47","iPhone 6s","1"
"82066","-0.316294841001964","大金毛发动贸易战，不得人心！从昨天两国股市表现看，显然是我A更霸气，真心希望从此A股各路资金不要鸟美国佬了，我们有足够的底气取得这场贸易战的最后胜利只有股市表现的威武霸 ​","05月13日","09:37","搜狗高速浏览器","1"
"82866","-0.241900936262151","苹果公司应该是贸易战受伤最深的，本来产品就在走下坡路，贸易战一打，估计得涨价了，全部转出去生产呢？我估计天朝就会禁止它在国内卖了，反正老美开了先例的，禁止华为在美国卖 ​","05月13日","14:11","iPhone客户端","1"
"82873","-0.254738412862248","胡说八道对于贸易战会对中国经济造成一些困难和损失，中国政府一直直言不讳，这与美国政府长期美化贸易战形成鲜明对比。就凭这一条，中方就明显更加实事求是，美方则有弄虚作假之嫌。","05月13日","23:54","iPhone客户端","1"
"82879","-2.14794902726136","中美贸易战，对美国经济影响比中国大今年前4个月，中美贸易额下降了11.2%，其中对美出口下降4.8%，自美进口下降26.8%，这说明美国对中国出口的商品更有可替代性。 ​","05月13日","15:33","HUAWEI nova手机","1"
